House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Mars Ketu,Saturn,Sun Mercury,Venus Jupiter,,,Rahu,,,,Moon
Moon,Mars Ketu,Saturn,Sun Mercury,Venus Jupiter,,,Rahu,,,,
Moon,Mars Ketu,Saturn,Sun Mercury,Venus Jupiter,,,Rahu,,,,
Moon,Mars Ketu,Saturn,Sun Mercury,Venus Jupiter,,,Rahu,,,,
,Moon Mars Ketu,Saturn,Sun Mercury,Venus Jupiter,,,Rahu,,,,
,Moon Mars Ketu,Saturn,Sun Mercury,Venus Jupiter,,,Rahu,,,,
,Mars Ketu,Moon Saturn,Sun Mercury,Venus Jupiter,,,Rahu,,,,
,Mars Ketu,Moon Saturn,Sun Mercury,Venus Jupiter,,,Rahu,,,,
,Mars Ketu,Saturn,Sun Moon Mercury,Venus Jupiter,,,Rahu,,,,
Ketu,Mars,Saturn,Sun Moon Mercury,Venus Jupiter,,Rahu,,,,,
Ketu,Mars,Saturn,Sun Mercury,Moon Venus Jupiter,,Rahu,,,,,
Ketu,Mars,Saturn,Sun Mercury,Moon Venus Jupiter,,Rahu,,,,,
Ketu,Mars,Saturn,Sun Mercury,Venus Jupiter,Moon,Rahu,,,,,
Ketu,Mars,Saturn,Sun Mercury,Venus Jupiter,Moon,Rahu,,,,,
Ketu,Mars,Saturn,Sun Mercury,Venus Jupiter,Moon,Rahu,,,,,
Ketu,Mars,Saturn,Sun Mercury,Venus Jupiter,,Moon Rahu,,,,,
Ketu,Mars,Saturn,Sun Mercury,Venus Jupiter,,Moon Rahu,,,,,
Ketu,Mars,Saturn,Sun Mercury,Venus Jupiter,,Rahu,Moon,,,,
Ketu,Mars,Saturn,Sun Mercury,Venus Jupiter,,Rahu,Moon,,,,
Ketu,Mars,Saturn,Sun Mercury,Venus Jupiter,,Rahu,Moon,,,,
Ketu,Mars,Saturn,Sun Mercury,Venus Jupiter,,Rahu,,Moon,,,
Ketu,Mars,Saturn,Sun Mercury Jupiter,Venus,,Rahu,,Moon,,,
Ketu,Mars,Saturn,Sun Mercury Jupiter,Venus,,Rahu,,Moon,,,
Ketu,Mars Saturn,,Sun Mercury Jupiter,Venus,,Rahu,,,Moon,,
Ketu,Mars Saturn,,Sun Mercury Jupiter,Venus,,Rahu,,,Moon,,
Ketu,Mars Saturn,,Sun Mercury Jupiter,Venus,,Rahu,,,,Moon,
Ketu,Mars Saturn,,Sun Mercury Jupiter,Venus,,Rahu,,,,Moon,
Ketu,Mars Saturn,,Sun Mercury Jupiter,Venus,,Rahu,,,,Moon,
Ketu,Mars Saturn,,Sun Mercury Jupiter,Venus,,Rahu,,,,,Moon
Ketu,Mars Saturn,,Sun Mercury Jupiter,Venus,,Rahu,,,,,Moon
Ketu,Mars Saturn,,Sun Jupiter,Mercury Venus,,Rahu,,,,,Moon
Moon Ketu,Mars Saturn,,Sun Jupiter,Mercury Venus,,Rahu,,,,,
Moon Ketu,Mars Saturn,,Sun Jupiter,Mercury Venus,,Rahu,,,,,
Ketu,Moon Mars Saturn,,Sun Jupiter,Mercury Venus,,Rahu,,,,,
Ketu,Moon Mars Saturn,,Sun Jupiter,Mercury Venus,,Rahu,,,,,
Ketu,Mars Saturn,Moon,Sun Jupiter,Mercury Venus,,Rahu,,,,,
Ketu,Mars Saturn,Moon,Sun Jupiter,Mercury Venus,,Rahu,,,,,
Ketu,Mars Saturn,,Sun Moon Jupiter,Mercury Venus,,Rahu,,,,,
Ketu,Mars Saturn,,Sun Moon Jupiter,Mercury Venus,,Rahu,,,,,
Ketu,Mars Saturn,,Sun Jupiter,Moon Mercury Venus,,Rahu,,,,,
Ketu,Mars Saturn,,Sun Jupiter,Moon Mercury Venus,,Rahu,,,,,
Ketu,Mars Saturn,,Sun Jupiter,Moon Mercury Venus,,Rahu,,,,,
,Mars Saturn,,Sun Jupiter,Mercury Venus,Moon Rahu,,,,,,Ketu
,Mars Saturn,,Sun Jupiter,Mercury Venus,Moon Rahu,,,,,,Ketu
,Mars Saturn,,Sun Jupiter,Mercury Venus,Rahu,Moon,,,,,Ketu
,Mars Saturn,,Sun Jupiter,Mercury Venus,Rahu,Moon,,,,,Ketu
,Mars Saturn,,Sun Jupiter,Mercury Venus,Rahu,Moon,,,,,Ketu
,Mars Saturn,,Sun Jupiter,Mercury Venus,Rahu,,Moon,,,,Ketu
,Mars Saturn,,Sun Jupiter,Mercury Venus,Rahu,,Moon,,,,Ketu
,Mars Saturn,,Sun Jupiter,Mercury Venus,Rahu,,Moon,,,,Ketu
,Mars Saturn,,Sun Jupiter,Mercury Venus,Rahu,,,Moon,,,Ketu
Mars,Saturn,,Sun Mercury Jupiter,Venus,Rahu,,,Moon,,,Ketu
Mars,Saturn,,Sun Mercury Jupiter,Venus,Rahu,,,,Moon,,Ketu
Mars,Saturn,,Sun Mercury Jupiter,Venus,Rahu,,,,Moon,,Ketu
Mars,Saturn,,Sun Mercury Jupiter,Venus,Rahu,,,,Moon,,Ketu
Mars,Saturn,,Sun Mercury Jupiter,Venus,Rahu,,,,,Moon,Ketu
Mars,Saturn,,Sun Mercury Jupiter,Venus,Rahu,,,,,Moon,Ketu
