House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Moon Jupiter,,Ketu,Sun Mercury Venus,Mars,Saturn,,,Rahu,,,
Jupiter,Moon Ketu,,Sun Mercury Venus,Mars,Saturn,,Rahu,,,,
Jupiter,Moon Ketu,,Sun Mercury Venus,Mars,Saturn,,Rahu,,,,
Jupiter,Ketu,Moon,Sun Mercury Venus,Mars,Saturn,,Rahu,,,,
Jupiter,Ketu,Moon,Sun Mercury Venus,Mars,Saturn,,Rahu,,,,
Jupiter,Ketu,,Sun Moon Mercury Venus,Mars,Saturn,,Rahu,,,,
Jupiter,Ketu,,Sun Moon Mercury Venus,Mars,Saturn,,Rahu,,,,
Jupiter,Ketu,,Sun Mercury Venus Mars,Moon,Saturn,,Rahu,,,,
Jupiter,Ketu,,Sun Mercury Venus Mars,Moon,Saturn,,Rahu,,,,
Jupiter,Ketu,,Sun Mercury Venus Mars,,Moon Saturn,,Rahu,,,,
Jupiter,Ketu,,Sun Mercury Venus Mars,,Moon Saturn,,Rahu,,,,
Jupiter,Ketu,,Sun Mercury Venus Mars,,Moon Saturn,,Rahu,,,,
Jupiter,Ketu,,Sun Mercury Venus Mars,,Saturn,Moon,Rahu,,,,
Jupiter,Ketu,,Sun Mercury Venus Mars,,Saturn,Moon,Rahu,,,,
Jupiter,Ketu,,Sun Mercury Venus Mars,,Saturn,Moon,Rahu,,,,
Jupiter,Ketu,,Sun Mercury Venus Mars,,Saturn,,Moon Rahu,,,,
Jupiter,Ketu,,Sun Mercury Venus Mars,,Saturn,,Moon Rahu,,,,
Jupiter,Ketu,,Sun Mercury Mars,Venus,Saturn,,Rahu,Moon,,,
Jupiter,Ketu,,Sun Mercury Mars,Venus,Saturn,,Rahu,Moon,,,
Jupiter,Ketu,,Sun Mars,Mercury Venus,Saturn,,Rahu,Moon,,,
Jupiter,Ketu,,Sun Mars,Mercury Venus Saturn,,,Rahu,,Moon,,
Jupiter,Ketu,,Sun Mars,Mercury Venus Saturn,,,Rahu,,Moon,,
Jupiter,Ketu,,Sun Mars,Mercury Venus Saturn,,,Rahu,,Moon,,
,Ketu,,Sun Mars,Mercury Venus Saturn,,,Rahu,,,Moon,Jupiter
,Ketu,,Sun Mars,Mercury Venus Saturn,,,Rahu,,,Moon,Jupiter
,Ketu,,Sun Mars,Mercury Venus Saturn,,,Rahu,,,,Moon Jupiter
,Ketu,,Sun Mars,Mercury Venus Saturn,,,Rahu,,,,Moon Jupiter
Moon,Ketu,,Sun Mars,Mercury Venus Saturn,,,Rahu,,,,Jupiter
Moon,Ketu,,Sun Mars,Mercury Venus Saturn,,,Rahu,,,,Jupiter
Moon,Ketu,,Sun Mars,Mercury Venus Saturn,,,Rahu,,,,Jupiter
,Moon Ketu,,Sun Mars,Mercury Venus Saturn,,,Rahu,,,,Jupiter
,Moon Ketu,,Sun Mars,Mercury Venus Saturn,,,Rahu,,,,Jupiter
,Ketu,Moon,Sun Mars,Mercury Venus Saturn,,,Rahu,,,,Jupiter
,Ketu,Moon,Sun Mars,Mercury Venus Saturn,,,Rahu,,,,Jupiter
Ketu,,,Sun Moon Mars,Mercury Venus Saturn,,Rahu,,,,,Jupiter
Ketu,,,Sun Moon Mars,Mercury Venus Saturn,,Rahu,,,,,Jupiter
Ketu,,,Sun Mars,Moon Mercury Venus Saturn,,Rahu,,,,,Jupiter
Ketu,,,Sun Mars,Moon Mercury Venus Saturn,,Rahu,,,,,Jupiter
Ketu,,,Sun Mars,Moon Mercury Venus Saturn,,Rahu,,,,,Jupiter
Ketu,,,Sun Mercury Mars,Venus Saturn,Moon,Rahu,,,,,Jupiter
Ketu,,,Sun Mercury Mars,Venus Saturn,Moon,Rahu,,,,,Jupiter
Ketu,,,Sun Mercury Mars,Venus Saturn,,Moon Rahu,,,,,Jupiter
Ketu,,,Sun Mercury Mars,Venus Saturn,,Moon Rahu,,,,,Jupiter
Ketu,,,Sun Mercury Mars,Venus Saturn,,Moon Rahu,,,,,Jupiter
Ketu,,,Sun Mercury Mars,Venus Saturn,,Rahu,Moon,,,,Jupiter
Ketu,,,Sun Mercury Mars,Venus Saturn,,Rahu,Moon,,,,Jupiter
Ketu,,,Sun Mercury Mars,Venus Saturn,,Rahu,Moon,,,,Jupiter
Ketu,,,Sun Mercury Mars,Venus Saturn,,Rahu,,Moon,,,Jupiter
Ketu,,,Sun Mercury Mars,Venus Saturn,,Rahu,,Moon,,,Jupiter
Ketu,,,Sun Mercury Mars,Venus Saturn,,Rahu,,,Moon,,Jupiter
Ketu,,,Sun Mercury Mars,Venus Saturn,,Rahu,,,Moon,,Jupiter
Ketu,,,Sun Mercury Mars,Venus Saturn,,Rahu,,,Moon,,Jupiter
Ketu,,,Sun Mercury Mars,Venus Saturn,,Rahu,,,,Moon,Jupiter
Ketu,,,Sun Mercury Mars,Venus Saturn,,Rahu,,,,Moon,Jupiter
Ketu,,,Sun Mercury Mars,Venus Saturn,,Rahu,,,,,Moon Jupiter
Ketu,,Mercury,Sun Mars,Venus Saturn,,Rahu,,,,,Moon Jupiter
Ketu,,Mercury,Sun Mars,Venus Saturn,,Rahu,,,,,Moon Jupiter
