House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
,Moon Ketu,Mercury Venus,Sun,Saturn,,,Mars Rahu,,,Jupiter,
,Moon Ketu,Mercury Venus,Sun,Saturn,,,Mars Rahu,,Jupiter,,
,Moon Ketu,Mercury Venus,Sun,Saturn,,,Mars Rahu,,Jupiter,,
,Ketu,Moon Mercury Venus,Sun,Saturn,,,Mars Rahu,,Jupiter,,
,Ketu,Moon Mercury Venus,Sun,Saturn,,,Mars Rahu,,Jupiter,,
,Ketu,Moon Mercury Venus,Sun,Saturn,,,Mars Rahu,,Jupiter,,
,Ketu,Mercury Venus,Sun Moon,Saturn,,,Mars Rahu,,Jupiter,,
,Ketu,Mercury Venus,Sun Moon,Saturn,,,Mars Rahu,,Jupiter,,
,Ketu,Mercury Venus,Sun,Moon Saturn,,,Mars Rahu,,Jupiter,,
Ketu,,Mercury Venus,Sun,Moon Saturn,,Rahu,Mars,,Jupiter,,
Ketu,,Mercury Venus,Sun,Saturn,Moon,Rahu,Mars,,Jupiter,,
Ketu,,Venus,Sun Mercury,Saturn,Moon,Rahu,Mars,,Jupiter,,
Ketu,,Venus,Sun Mercury,Saturn,Moon,Rahu,Mars,,Jupiter,,
Ketu,,Venus,Sun Mercury,Saturn,,Moon Rahu,Mars,,Jupiter,,
Ketu,,Venus,Sun Mercury,Saturn,,Moon Rahu,Mars,,Jupiter,,
Ketu,,Venus,Sun Mercury,Saturn,,Rahu,Moon Mars,,Jupiter,,
Ketu,,Venus,Sun Mercury,Saturn,,Rahu,Moon Mars,,Jupiter,,
Ketu,,Venus,Sun Mercury,Saturn,,Rahu,Mars,Moon,Jupiter,,
Ketu,,Venus,Sun Mercury,Saturn,,Rahu,Mars,Moon,Jupiter,,
Ketu,,Venus,Sun Mercury,Saturn,,Rahu,Mars,Moon,Jupiter,,
Ketu,,Venus,Sun Mercury,Saturn,,Rahu,Mars,,Moon Jupiter,,
Ketu,,Venus,Sun Mercury,Saturn,,Rahu,Mars,,Moon Jupiter,,
Ketu,,Venus,Sun Mercury,Saturn,,Rahu,Mars,,Jupiter,Moon,
Ketu,,Venus,Sun Mercury,Saturn,,Rahu,Mars,,Jupiter,Moon,
Ketu,,Venus,Sun Mercury,Saturn,,Rahu,Mars,,Jupiter,,Moon
Ketu,,Venus,Sun Mercury,Saturn,,Rahu,Mars,,Jupiter,,Moon
Ketu,,Venus,Sun Mercury,Saturn,,Rahu,Mars,,Jupiter,,Moon
Moon Ketu,,Venus,Sun Mercury,Saturn,,Rahu,Mars,,Jupiter,,
Moon Ketu,,Venus,Sun Mercury,Saturn,,Rahu,Mars,,Jupiter,,
Moon Ketu,,Venus,Sun Mercury,Saturn,,Rahu,Mars,,Jupiter,,
Ketu,Moon,Venus,Sun Mercury,Saturn,,Rahu,Mars,,Jupiter,,
Ketu,Moon,Venus,Sun Mercury,Saturn,,Rahu,Mars,Jupiter,,,
Ketu,,Moon Venus,Sun Mercury,Saturn,,Rahu,Mars,Jupiter,,,
Ketu,,Moon Venus,Sun Mercury,Saturn,,Rahu,Mars,Jupiter,,,
Ketu,,Moon Venus,Sun Mercury,Saturn,,Rahu,Mars,Jupiter,,,
Ketu,,Venus,Sun Moon Mercury Saturn,,,Rahu,Mars,Jupiter,,,
Ketu,,Venus,Sun Moon Mercury Saturn,,,Rahu,Mars,Jupiter,,,
Ketu,,Venus,Sun Mercury Saturn,Moon,,Rahu,Mars,Jupiter,,,
Ketu,,Venus,Sun Mercury Saturn,Moon,,Rahu,Mars,Jupiter,,,
Ketu,,Venus,Sun Mercury Saturn,Moon,,Rahu,Mars,Jupiter,,,
Ketu,,Venus,Sun Mercury Saturn,,Moon,Rahu,Mars,Jupiter,,,
Ketu,,Venus,Sun Mercury Saturn,,Moon,Rahu,Mars,Jupiter,,,
,,Venus,Sun Mercury Saturn,,Rahu,Moon,Mars,Jupiter,,,Ketu
,,Venus,Sun Mercury Saturn,,Rahu,Moon,Mars,Jupiter,,,Ketu
,,Venus,Sun Mercury Saturn,,Rahu,,Moon Mars,Jupiter,,,Ketu
,,Venus,Sun Mercury Saturn,,Rahu,,Moon Mars,Jupiter,,,Ketu
,,Venus,Sun Mercury Saturn,,Rahu,,Mars,Moon Jupiter,,,Ketu
,,Venus,Sun Mercury Saturn,,Rahu,,Mars,Moon Jupiter,,,Ketu
,,Venus,Sun Mercury Saturn,,Rahu,,Mars,Moon Jupiter,,,Ketu
,,Venus,Sun Mercury Saturn,,Rahu,,Mars,Jupiter,Moon,,Ketu
,,Venus,Sun Mercury Saturn,,Rahu,Mars,,Jupiter,Moon,,Ketu
,,Venus,Sun Mercury Saturn,,Rahu,Mars,,Jupiter,,Moon,Ketu
,,Venus,Sun Mercury Saturn,,Rahu,Mars,,Jupiter,,Moon,Ketu
,,Venus,Sun Saturn,Mercury,Rahu,Mars,,Jupiter,,Moon,Ketu
,,Venus,Sun Saturn,Mercury,Rahu,Mars,,Jupiter,,,Moon Ketu
,,Venus,Sun Saturn,Mercury,Rahu,Mars,,Jupiter,,,Moon Ketu
Moon,,Venus,Sun Saturn,Mercury,Rahu,Mars,,Jupiter,,,Ketu
Moon,,Venus,Sun Saturn,Mercury,Rahu,Mars,,Jupiter,,,Ketu
